episode,timestep,reward,steps,success
2752,822465,-118.3003,400,0
2753,822532,130.9,67,1
2754,822852,50.7,320,1
2755,823252,-124.6006,400,0
2756,823295,129.3,43,1
2757,823695,-79.4,400,0
2758,824095,-83.6001,400,0
2759,824198,114.7,103,1
2760,824285,134.9,87,1
2761,824685,-73.5,400,0
2762,824761,127.8,76,1
2763,824791,123.6,30,1
2764,824959,113.2,168,1
2765,825008,122.5,49,1
2766,825408,-137.8004,400,0
2767,825808,-89.6001,400,0
2768,825954,119.4,146,1
2769,826354,-104.9002,400,0
2770,826404,132.1,50,1
2771,826454,127.0,50,1
2772,826486,123.0,32,1
2773,826529,124.1,43,1
2774,826802,77.9,273,1
2775,826846,129.0,44,1
2776,826963,134.9,117,1
2777,827363,-125.5003,400,0
2778,827388,120.3,25,1
2779,827788,-75.2001,400,0
2780,828188,-82.1001,400,0
2781,828235,128.1,47,1
2782,828467,90.8,232,1
2783,828585,132.8,118,1
2784,828637,126.6,52,1
2785,828895,88.4,258,1
2786,828992,115.1,97,1
2787,829065,149.1,73,1
2788,829465,-132.2004,400,0
2789,829865,-107.9003,400,0
2790,829925,133.6,60,1
2791,830007,125.6,82,1
2792,830407,-90.3001,400,0
2793,830807,-79.4002,400,0
2794,831207,-116.4004,400,0
2795,831607,-94.1002,400,0
2796,831876,71.1,269,1
2797,832276,-91.0001,400,0
2798,832383,127.7,107,1
2799,832783,-72.8,400,0
2800,833077,58.2,294,1
2801,833213,107.2,136,1
2802,833274,118.1,61,1
2803,833326,136.2,52,1
2804,833643,51.5,317,1
2805,833735,127.6,92,1
2806,833780,128.7,45,1
2807,833937,134.1,157,1
2808,834337,-87.9001,400,0
2809,834442,114.3,105,1
2810,834555,125.3,113,1
2811,834661,148.2,106,1
2812,834727,131.4,66,1
2813,834758,123.3,31,1
2814,835013,82.7,255,1
2815,835059,123.6,46,1
2816,835459,-139.2004,400,0
2817,835573,124.3,114,1
2818,835889,57.8,316,1
2819,836289,-104.0002,400,0
2820,836346,129.9,57,1
2821,836390,129.0,44,1
2822,836435,118.5,45,1
2823,836474,125.7,39,1
2824,836609,129.2,135,1
2825,836700,112.5,91,1
2826,836856,120.8,156,1
2827,837256,-127.9004,400,0
2828,837281,120.3,25,1
2829,837681,-73.5001,400,0
2830,838081,-83.2001,400,0
2831,838127,128.2,46,1
2832,838419,69.4,292,1
2833,838588,113.9,169,1
2834,838643,125.1,55,1
2835,839002,52.6,359,1
2836,839211,74.5,209,1
2837,839343,127.6,132,1
2838,839743,-95.5003,400,0
2839,840143,-119.6003,400,0
2840,840203,133.6,60,1
2841,840258,135.3,55,1
2842,840658,-109.1003,400,0
2843,841058,-105.4002,400,0
2844,841458,-102.6003,400,0
2845,841858,-126.5004,400,0
2846,842258,-123.2003,400,0
2847,842658,-104.9002,400,0
2848,843058,-125.4005,400,0
2849,843458,-115.5004,400,0
2850,843858,-115.6004,400,0
2851,844258,-120.1004,400,0
2852,844316,120.0,58,1
2853,844716,-136.7004,400,0
2854,845116,-132.5004,400,0
2855,845516,-113.6002,400,0
2856,845568,126.7,52,1
2857,845817,101.3,249,1
2858,846217,-89.5002,400,0
2859,846298,120.9,81,1
2860,846379,137.3,81,1
2861,846779,-111.2003,400,0
2862,846839,133.6,60,1
2863,846872,122.7,33,1
2864,847272,-87.5003,400,0
2865,847359,108.9,87,1
2866,847759,-132.7005,400,0
2867,848159,-95.0001,400,0
2868,848552,30.0998,393,1
2869,848952,-84.2001,400,0
2870,849003,131.8,51,1
2871,849051,127.6,48,1
2872,849082,123.3,31,1
2873,849121,125.7,39,1
2874,849521,-109.1002,400,0
2875,849632,105.3,111,1
2876,849742,136.8,110,1
2877,850142,-129.0004,400,0
2878,850169,119.7,27,1
2879,850569,-70.5999,400,0
2880,850969,-81.8001,400,0
2881,851014,128.7,45,1
2882,851414,-97.2003,400,0
2883,851814,-128.8003,400,0
2884,851884,120.0,70,1
2885,852284,-99.8003,400,0
2886,852643,19.2998,359,1
2887,852954,60.1999,311,1
2888,853354,-112.5004,400,0
2889,853468,129.5,114,1
2890,853546,127.2,78,1
2891,853600,135.6,54,1
2892,854000,-101.0002,400,0
2893,854400,-102.2002,400,0
2894,854800,-86.7001,400,0
2895,855200,-59.8999,400,0
2896,855600,-108.1003,400,0
2897,856000,-84.9,400,0
2898,856094,132.0,94,1
2899,856203,131.3,109,1
2900,856495,63.0001,292,1
2901,856554,134.1,59,1
2902,856635,109.8,81,1
2903,856705,130.2,70,1
2904,856864,114.4,159,1
2905,856932,135.6,68,1
2906,856978,128.4,46,1
2907,857378,-76.5,400,0
2908,857778,-82.9001,400,0
2909,857845,126.1,67,1
2910,857921,139.1,76,1
2911,858321,-94.5001,400,0
2912,858435,113.8,114,1
2913,858470,122.1,35,1
2914,858638,107.8,168,1
2915,858684,123.6,46,1
2916,859084,-139.3003,400,0
2917,859347,70.4,263,1
2918,859424,142.9,77,1
2919,859824,-110.6003,400,0
2920,859874,132.0,50,1
2921,859923,127.5,49,1
2922,859962,120.5,39,1
2923,860000,126.0,38,1
2924,860167,114.5,167,1
2925,860208,129.9,41,1
2926,860310,139.6,102,1
2927,860710,-129.7004,400,0
2928,860739,118.9,29,1
2929,861139,-116.5003,400,0
2930,861539,-94.2001,400,0
2931,861586,128.1,47,1
2932,861986,-96.6002,400,0
2933,862060,148.8,74,1
2934,862107,128.1,47,1
2935,862296,113.6,189,1
2936,862358,127.2,62,1
2937,862434,147.4,76,1
2938,862834,-71.6001,400,0
2939,862972,120.1,138,1
2940,863043,129.7,71,1
2941,863099,134.8,56,1
2942,863499,-74.4,400,0
2943,863899,-81.7001,400,0
2944,864299,-112.4004,400,0
2945,864524,125.3,225,1
2946,864742,86.6,218,1
2947,864999,95.1,257,1
2948,865070,140.1,71,1
2949,865216,118.5,146,1
2950,865616,-117.2004,400,0
2951,866016,-106.1002,400,0
2952,866416,-126.3003,400,0
2953,866470,135.6,54,1
2954,866714,80.4,244,1
2955,866775,138.3,61,1
2956,866825,127.0,50,1
2957,866924,156.0,99,1
2958,867324,-86.5001,400,0
2959,867381,129.9,57,1
2960,867459,138.2,78,1
2961,867859,-79.2001,400,0
2962,867955,120.4,96,1
2963,867986,123.1,31,1
2964,868151,110.3,165,1
2965,868193,124.8,42,1
2966,868593,-137.5003,400,0
2967,868749,108.1,156,1
2968,868828,141.8,79,1
2969,869228,-110.1003,400,0
2970,869275,132.9,47,1
2971,869323,127.8,48,1
2972,869359,121.9,36,1
2973,869404,123.5,45,1
2974,869564,119.0,160,1
2975,869607,129.3,43,1
2976,869756,124.5,149,1
2977,870156,-135.1004,400,0
2978,870181,120.3,25,1
2979,870581,-72.4001,400,0
2980,870981,-93.6002,400,0
2981,871029,127.6,48,1
2982,871429,-94.5002,400,0
2983,871540,135.8,111,1
2984,871594,126.0,54,1
2985,871994,-139.7006,400,0
2986,872394,-141.2004,400,0
2987,872530,126.1,136,1
2988,872930,-91.8002,400,0
2989,873330,-113.2004,400,0
2990,873388,134.4,58,1
2991,873449,132.9,61,1
2992,873849,-101.4002,400,0
2993,874249,-80.2001,400,0
2994,874649,-111.4005,400,0
2995,874811,147.6,162,1
2996,874983,104.0,172,1
2997,875132,131.8,149,1
2998,875220,134.0,88,1
2999,875303,140.5,83,1
3000,875629,48.0,326,1
3001,876029,-104.7002,400,0
3002,876429,-125.2004,400,0
3003,876483,135.6,54,1
3004,876587,133.2,104,1
3005,876663,132.4,76,1
3006,876709,128.4,46,1
3007,877109,-94.2002,400,0
3008,877509,-84.8001,400,0
3009,877634,105.1,125,1
3010,877704,140.1,70,1
3011,878104,-78.7001,400,0
3012,878216,114.4,112,1
3013,878246,123.6,30,1
3014,878413,109.3,167,1
3015,878457,124.2,44,1
3016,878857,-139.5004,400,0
3017,878932,138.3,75,1
3018,879008,143.4,76,1
3019,879408,-107.9003,400,0
3020,879461,131.0,53,1
3021,879508,128.1,47,1
3022,879538,123.6,30,1
3023,879578,125.4,40,1
3024,879730,121.6,152,1
3025,879772,129.6,42,1
3026,879895,132.1,123,1
3027,880295,-128.9003,400,0
3028,880322,119.7,27,1
3029,880722,-79.7001,400,0
3030,881122,-84.7001,400,0
3031,881189,120.7,67,1
3032,881342,120.7,153,1
3033,881562,100.4,220,1
3034,881606,129.0,44,1
3035,881919,67.4,313,1
3036,881993,123.2,74,1
3037,882093,139.6,100,1
3038,882493,-127.1003,400,0
3039,882893,-143.3003,400,0
3040,882956,132.9,63,1
3041,883008,136.2,52,1
3042,883408,-107.0003,400,0
3043,883713,80.1,305,1
3044,884113,-113.6004,400,0
3045,884513,-68.9001,400,0
3046,884859,42.7999,346,1
3047,885259,-105.8002,400,0
3048,885331,139.8,72,1
3049,885406,143.8,75,1
3050,885806,-105.0003,400,0
3051,886206,-103.6002,400,0
3052,886606,-122.0003,400,0
3053,886702,120.4,96,1
3054,887013,56.0,311,1
3055,887175,102.6,162,1
3056,887223,127.9,48,1
3057,887324,154.7,101,1
3058,887724,-81.0001,400,0
3059,887799,124.5,75,1
3060,887876,138.7,77,1
3061,888276,-75.4001,400,0
3062,888337,133.1,61,1
3063,888367,123.6,30,1
3064,888456,139.6,89,1
3065,888501,123.7,45,1
3066,888901,-133.1004,400,0
3067,888987,134.3,86,1
3068,889078,138.3,91,1
3069,889478,-103.2002,400,0
3070,889540,127.4,62,1
3071,889592,126.6,52,1
3072,889627,122.1,35,1
3073,889667,125.4,40,1
3074,890002,58.0,335,1
3075,890054,126.2,52,1
3076,890209,121.7,155,1
3077,890609,-128.9003,400,0
3078,890636,119.7,27,1
3079,891036,-71.7001,400,0
3080,891436,-85.8001,400,0
3081,891485,127.3,49,1
3082,891709,94.6,224,1
3083,892059,47.5999,350,1
3084,892126,121.1,67,1
3085,892406,80.5,280,1
3086,892479,123.9,73,1
3087,892555,147.8,76,1
3088,892955,-105.2003,400,0
3089,893355,-123.5004,400,0
3090,893413,134.4,58,1
3091,893494,126.5,81,1
3092,893894,-98.5002,400,0
3093,894294,-76.4002,400,0
3094,894694,-90.9002,400,0
3095,895094,-70.4,400,0
3096,895494,-122.0004,400,0
3097,895894,-93.9001,400,0
3098,896294,-94.2002,400,0
3099,896694,-80.0001,400,0
3100,897094,-137.3004,400,0
3101,897494,-86.8001,400,0
3102,897894,-98.6002,400,0
3103,897981,123.7,87,1
3104,898381,-101.2002,400,0
3105,898476,126.5,95,1
3106,898521,128.8,45,1
3107,898921,-97.5002,400,0
3108,899321,-88.0001,400,0
3109,899721,-143.2002,400,0
3110,900121,-98.1002,400,0
3111,900521,-122.8003,400,0
3112,900921,-112.5003,400,0
3113,901033,96.8,112,1
3114,901114,141.1,81,1
3115,901514,-139.7004,400,0
3116,901914,-90.6002,400,0
3117,902314,-128.9003,400,0
3118,902714,-90.8001,400,0
3119,903114,-110.5003,400,0
3120,903514,-115.9004,400,0
3121,903914,-116.3004,400,0
3122,904314,-119.8005,400,0
3123,904360,123.0,46,1
3124,904760,-76.4,400,0
3125,904803,129.1,43,1
3126,904916,135.5,113,1
3127,905316,-135.4003,400,0
3128,905352,116.4,36,1
3129,905752,-58.4999,400,0
3130,906152,-87.9002,400,0
3131,906203,126.5,51,1
3132,906603,-78.4,400,0
3133,906696,142.3,93,1
3134,906759,122.3,63,1
3135,907159,-125.5006,400,0
3136,907559,-124.0005,400,0
3137,907959,-104.0004,400,0
3138,908204,100.7,245,1
3139,908604,-106.4003,400,0
3140,909004,-115.3004,400,0
3141,909058,135.2,54,1
3142,909458,-87.0,400,0
3143,909858,-60.8999,400,0
3144,910258,-115.4005,400,0
3145,910658,-81.6,400,0
3146,910724,141.6,66,1
3147,911124,-99.7002,400,0
3148,911524,-124.2004,400,0
3149,911924,-87.0001,400,0
3150,912324,-120.6004,400,0
3151,912724,-107.8003,400,0
3152,913124,-133.2003,400,0
3153,913524,-90.8001,400,0
3154,913924,-79.4,400,0
3155,914324,-118.1004,400,0
3156,914425,107.9,101,1
3157,914825,-97.6002,400,0
3158,915225,-77.6,400,0
3159,915299,124.4,74,1
3160,915699,-84.7,400,0
3161,916099,-112.7003,400,0
3162,916499,-105.1004,400,0
3163,916532,122.7,33,1
3164,916932,-108.6003,400,0
3165,916972,125.4,40,1
3166,917372,-138.3003,400,0
3167,917772,-122.7004,400,0
3168,918172,-75.1999,400,0
3169,918572,-113.1003,400,0
3170,918972,-116.1004,400,0
3171,919034,123.6,62,1
3172,919119,105.9,85,1
3173,919171,121.4,52,1
3174,919571,-88.2001,400,0
3175,919612,129.9,41,1
3176,919854,90.6,242,1
3177,920254,-131.6004,400,0
3178,920282,119.4,28,1
3179,920682,-65.6,400,0
3180,921082,-92.5002,400,0
3181,921128,128.2,46,1
3182,921278,122.0,150,1
3183,921439,118.1,161,1
3184,921482,129.3,43,1
3185,921882,-94.7001,400,0
3186,922005,103.9,123,1
3187,922405,-118.9004,400,0
3188,922805,-99.3002,400,0
3189,923205,-123.4004,400,0
3190,923271,131.6,66,1
3191,923331,133.8,60,1
3192,923731,-93.6003,400,0
3193,924131,-67.1999,400,0
3194,924531,-104.8003,400,0
3195,924931,-70.8,400,0
3196,925038,126.6,107,1
3197,925438,-70.8999,400,0
3198,925519,136.7,81,1
3199,925919,-90.4002,400,0
3200,926319,-131.6007,400,0
3201,926719,-114.2002,400,0
3202,927119,-125.9003,400,0
3203,927178,133.7,59,1
3204,927323,122.4,145,1
3205,927723,-104.8003,400,0
3206,927802,116.3,79,1
3207,928202,-111.4003,400,0
3208,928602,-78.6,400,0
3209,928676,124.0,74,1
3210,929076,-80.0,400,0
3211,929476,-88.6001,400,0
3212,929533,134.5,57,1
3213,929595,114.0,62,1
3214,929810,96.9,215,1
3215,929898,108.0,88,1
3216,930298,-141.8003,400,0
3217,930698,-78.7,400,0
3218,931098,-75.2,400,0
3219,931498,-111.5003,400,0
3220,931898,-127.6004,400,0
3221,931947,127.3,49,1
3222,931980,122.7,33,1
3223,932020,125.4,40,1
3224,932420,-80.8001,400,0
3225,932460,130.2,40,1
3226,932634,115.0,174,1
3227,933034,-137.6003,400,0
3228,933061,119.7,27,1
3229,933461,-106.8003,400,0
3230,933861,-97.1002,400,0
3231,933905,129.0,44,1
3232,933986,146.7,81,1
3233,934126,124.2,140,1
3234,934172,128.4,46,1
3235,934572,-95.7002,400,0
3236,934621,132.1,49,1
3237,934728,136.7,107,1
3238,935128,-105.5002,400,0
3239,935528,-115.3004,400,0
3240,935585,134.8,57,1
3241,935687,117.6,102,1
3242,936087,-95.0003,400,0
3243,936487,-72.6,400,0
3244,936887,-102.7004,400,0
3245,937287,-86.7,400,0
3246,937453,105.6,166,1
3247,937633,120.6,180,1
3248,937705,139.8,72,1
3249,937779,143.8,74,1
3250,938179,-106.9003,400,0
3251,938579,-106.8002,400,0
3252,938979,-124.4003,400,0
3253,939032,135.9,53,1
3254,939306,74.7,274,1
3255,939366,138.6,60,1
3256,939408,129.6,42,1
3257,939808,-81.6,400,0
3258,940208,-87.3001,400,0
3259,940274,127.0,66,1
3260,940355,136.7,81,1
3261,940755,-93.5001,400,0
3262,940915,96.4,160,1
3263,940960,118.3,45,1
3264,941111,119.5,151,1
3265,941157,123.6,46,1
3266,941456,67.1,299,1
3267,941856,-86.9002,400,0
3268,941933,142.7,77,1
3269,942333,-114.1003,400,0
3270,942384,131.6,51,1
3271,942433,127.3,49,1
3272,942469,121.6,36,1
3273,942509,125.2,40,1
3274,942603,141.6,94,1
3275,942646,129.1,43,1
3276,942737,143.3,91,1
3277,943137,-134.3003,400,0
3278,943163,120.0,26,1
3279,943563,-61.5999,400,0
3280,943685,158.4001,122,1
3281,943772,113.1,87,1
3282,944172,-89.9003,400,0
3283,944249,147.1,77,1
3284,944297,127.4,48,1
3285,944419,137.5,122,1
3286,944484,126.5,65,1
3287,944884,-111.4003,400,0
3288,945284,-67.2,400,0
3289,945684,-137.8003,400,0
3290,945739,135.4,55,1
3291,945788,137.1,49,1
3292,946188,-88.6001,400,0
3293,946393,118.9,205,1
3294,946793,-107.3003,400,0
3295,947193,-73.5001,400,0
3296,947264,139.9,71,1
3297,947664,-83.0001,400,0
3298,947789,120.1,125,1
3299,947965,107.4,176,1
3300,948365,-101.5002,400,0
3301,948765,-105.1002,400,0
3302,949165,-121.8004,400,0
3303,949221,135.0,56,1
3304,949349,123.8,128,1
3305,949408,138.9,59,1
3306,949469,122.9,61,1
3307,949869,-82.9,400,0
3308,950269,-78.8,400,0
3309,950669,-142.1002,400,0
3310,950735,141.6,66,1
3311,951135,-82.3001,400,0
3312,951262,108.3,127,1
3313,951293,123.3,31,1
3314,951617,54.8,324,1
3315,951663,123.4,46,1
3316,952063,-137.6003,400,0
3317,952463,-88.5001,400,0
3318,952570,131.5,107,1
3319,952970,-117.9003,400,0
3320,953061,117.5,91,1
3321,953461,-118.4005,400,0
3322,953861,-120.2006,400,0
3323,953900,125.7,39,1
3324,954300,-76.4,400,0
3325,954344,129.0,44,1
3326,954454,136.6,110,1
3327,954854,-132.2004,400,0
3328,954880,120.0,26,1
3329,955280,-71.2999,400,0
3330,955680,-84.4001,400,0
3331,955736,125.2,56,1
3332,956136,-86.0001,400,0
3333,956272,128.1,136,1
3334,956372,108.2,100,1
3335,956520,130.4,148,1
3336,956575,129.7,55,1
3337,956975,-121.9003,400,0
3338,957244,91.2,269,1
3339,957644,-112.2004,400,0
3340,957700,135.0,56,1
3341,957766,130.8,66,1
3342,958166,-94.2003,400,0
3343,958566,-121.0004,400,0
3344,958966,-105.1003,400,0
3345,959087,162.3,121,1
3346,959219,117.8,132,1
3347,959619,-76.1999,400,0
3348,959716,131.2,97,1
3349,960116,-89.6001,400,0
3350,960516,-107.3003,400,0
3351,960916,-113.3002,400,0
3352,961316,-127.1003,400,0
3353,961380,131.6,64,1
3354,961504,124.8,124,1
3355,961561,139.5,57,1
3356,961605,129.0,44,1
3357,962005,-81.6,400,0
3358,962405,-75.8,400,0
3359,962805,-141.8002,400,0
3360,963205,-79.2,400,0
3361,963605,-87.5001,400,0
3362,963685,125.6,80,1
3363,963714,123.9,29,1
3364,963793,141.8,79,1
3365,964193,-138.3003,400,0
3366,964593,-84.5001,400,0
3367,964725,116.8,132,1
3368,965125,-86.6001,400,0
3369,965525,-116.3003,400,0
3370,965631,111.2,106,1
3371,965678,127.9,47,1
3372,966078,-107.5003,400,0
3373,966119,124.9,41,1
3374,966519,-95.6002,400,0
3375,966601,117.2,82,1
3376,966706,139.5,105,1
3377,967106,-136.0003,400,0
3378,967506,-108.4003,400,0
3379,967906,-70.9999,400,0
3380,968306,-84.6001,400,0
3381,968349,129.1,43,1
3382,968749,-90.3002,400,0
3383,969149,-145.2002,400,0
3384,969549,-120.2004,400,0
3385,969949,-130.3006,400,0
3386,970349,-129.6004,400,0
3387,970749,-100.4003,400,0
3388,971149,-65.3,400,0
3389,971549,-136.6003,400,0
3390,971618,130.4,69,1
3391,971678,133.4,60,1
3392,972078,-87.3,400,0
3393,972478,-120.7004,400,0
3394,972878,-111.6002,400,0
3395,973278,-119.2004,400,0
3396,973678,-135.8003,400,0
3397,974078,-87.9001,400,0
3398,974149,140.1,71,1
3399,974549,-89.5001,400,0
3400,974949,-103.8002,400,0
3401,975349,-104.6002,400,0
3402,975429,109.8,80,1
3403,975481,136.2,52,1
3404,975685,99.7,204,1
3405,975797,119.6,112,1
3406,975844,128.1,47,1
3407,976244,-114.0003,400,0
3408,976644,-85.4001,400,0
3409,977044,-132.3003,400,0
3410,977114,140.7,70,1
3411,977514,-94.2002,400,0
3412,977571,134.3,57,1
3413,977602,123.3,31,1
3414,977692,138.2,90,1
3415,977736,124.0,44,1
3416,978136,-131.3005,400,0
3417,978536,-81.9,400,0
3418,978936,-74.5999,400,0
3419,979336,-110.9003,400,0
3420,979381,133.5,45,1
3421,979781,-114.1003,400,0
3422,979813,123.0,32,1
3423,979855,124.6,42,1
3424,980255,-78.2,400,0
3425,980295,130.2,40,1
3426,980377,146.2,82,1
3427,980777,-135.7004,400,0
3428,980802,120.3,25,1
3429,981202,-64.7999,400,0
3430,981602,-86.6001,400,0
3431,981650,127.6,48,1
3432,982050,-81.7,400,0
3433,982127,147.5,77,1
3434,982187,122.8,60,1
3435,982587,-120.8004,400,0
3436,982630,134.1,43,1
3437,983030,-108.6004,400,0
3438,983430,-104.2003,400,0
3439,983830,-105.7003,400,0
3440,983887,134.7,57,1
3441,983943,135.1,56,1
3442,984343,-86.2,400,0
3443,984743,-60.4998,400,0
3444,985143,-97.0002,400,0
3445,985543,-90.9002,400,0
3446,985651,127.0,108,1
3447,986051,-72.5999,400,0
3448,986451,-82.6001,400,0
3449,986548,135.9,97,1
3450,986948,-104.0002,400,0
3451,987004,135.0,56,1
3452,987056,120.8,52,1
3453,987109,135.9,53,1
3454,987509,-79.0,400,0
3455,987566,139.5,57,1
3456,987612,128.4,46,1
3457,988012,-78.8,400,0
3458,988412,-77.3,400,0
3459,988812,-144.4003,400,0
3460,989212,-78.0,400,0
3461,989612,-84.3,400,0
3462,990012,-91.8001,400,0
3463,990054,120.0,42,1
3464,990454,-96.9002,400,0
3465,990854,-141.1004,400,0
3466,991254,-82.8001,400,0
3467,991654,-80.8,400,0
3468,992054,-77.2,400,0
3469,992454,-115.4003,400,0
3470,992581,103.5,127,1
3471,992981,-110.6003,400,0
3472,993013,122.8,32,1
3473,993051,126.0,38,1
3474,993451,-78.6,400,0
3475,993495,128.8,44,1
3476,993586,143.3,91,1
3477,993986,-130.3005,400,0
3478,994012,120.0,26,1
3479,994412,-63.5999,400,0
3480,994812,-79.7,400,0
3481,995212,-120.9006,400,0
3482,995612,-86.6,400,0
3483,995693,145.7,81,1
3484,995764,118.5,71,1
3485,996164,-119.9004,400,0
3486,996564,-117.5004,400,0
3487,996964,-100.6002,400,0
3488,997364,-99.9002,400,0
3489,997764,-108.6003,400,0
3490,997819,135.1,55,1
3491,997873,135.5,54,1
3492,998273,-81.6,400,0
3493,998673,-62.7999,400,0
3494,999073,-63.4999,400,0
3495,999473,-53.3999,400,0
3496,999873,-125.7006,400,0
